id	word	answerJa	family	pos	unit	order
gene	gene	遺伝子	gene	other	core	1434
flammable	flammable	可燃性の	flammable	adjective	core	1435
fragility	fragility	脆弱性	fragile	noun	core	1436
general	general	一般的な	general	adjective	core	1437
flap	flap	フラップ	flap	other	core	1438
fragment	fragment	断片	fragment	noun	core	1439
generally	generally	一般的に	general	adverb	core	1440
flavor	flavor	風味	flavor	other	core	1441
fragmentary	fragmentary	断片的な	fragment	adjective	core	1442
generate	generate	生成する	generate	verb	core	1443
flaw	flaw	欠陥	flaw	other	core	1444
frame	frame	フレーム	frame	other	core	1445
flawless	flawless	完璧な	flawless	adjective	core	1446
freeze	freeze	フリーズする	freeze	verb	core	1447
generation	generation	世代	generate	noun	core	1448
flee	flee	逃げる	flee	verb	core	1449
freezing	freezing	凍結する	freezing	verb	core	1450
generator	generator	発電機	generate	noun	core	1451
flesh	flesh	肉	flesh	noun	core	1452
generosity	generosity	寛大さ	generosity	noun	core	1453
flexibility	flexibility	柔軟性	flexibility	noun	core	1454
frequency	frequency	周波数	frequency	noun	core	1455
generous	generous	寛大な	generous	adjective	core	1456
flexible	flexible	柔軟な	flexible	adjective	core	1457
frequent	frequent	頻繁な	frequent	adjective	core	1458
generously	generously	寛大に	generous	adverb	core	1459
float	float	フロート	float	other	core	1460
frequently	frequently	頻繁に	frequent	adverb	core	1461
genetic	genetic	遺伝的	genetic	adjective	core	1462
floating	floating	浮いている	floating	verb	core	1463
friction	friction	摩擦	friction	noun	core	1464
fright	fright	恐怖	fright	other	core	1465
genetics	genetics	遺伝学	genetics	other	core	1466
genome	genome	ゲノム	genome	other	core	1467
flock	flock	群れ	flock	other	core	1468
frighten	frighten	怖がらせる	fright	verb	core	1469
genuine	genuine	本物の	genuine	adjective	core	1470
geographer	geographer	地理学者	geographer	noun	core	1471
geographical	geographical	地理的な	geographical	adjective	core	1472
geography	geography	地理	geography	other	core	1473
geometric	geometric	幾何学的な	geometric	adjective	core	1474
geometry	geometry	幾何学	geometry	other	core	1475
germ	germ	細菌	germ	other	core	1476
germicide	germicide	殺菌剤	germicide	other	core	1477
germinate	germinate	発芽する	germinate	verb	core	1478
glacial	glacial	氷河	glacial	adjective	core	1479
glacier	glacier	氷河	glacier	other	core	1480
glance	glance	一目見る	glance	noun	core	1481
glimpse	glimpse	垣間見る	glimpse	verb	core	1482
global	global	グローバル	globe	adjective	core	1483
globalism	globalism	グローバリズム	globe	noun	core	1484
globalization	globalization	グローバリゼーション	globalization	noun	core	1485
globe	globe	地球儀	globe	other	core	1486
gloom	gloom	暗い	gloom	other	core	1487
gloomy	gloomy	暗い	gloomy	other	core	1488
glorify	glorify	美化する	glorify	verb	core	1489
glorious	glorious	素晴らしい	glorious	adjective	core	1490
glory	glory	栄光	glory	noun	core	1491
glow	glow	輝き	glow	other	core	1492
glowing	glowing	輝く	glowing	verb	core	1493
govern	govern	統治する	govern	verb	core	1494
governance	governance	ガバナンス	govern	noun	core	1495
government	government	政府	govern	noun	core	1496
governor	governor	知事	govern	noun	core	1497
grab	grab	掴む	grab	verb	core	1498
grace	grace	恵み	grace	noun	core	1499
graceful	graceful	優雅な	graceful	adjective	core	1500
gracefully	gracefully	優雅に	graceful	adverb	core	1501
gracious	gracious	親切な	gracious	adjective	core	1502
gradual	gradual	徐々に	gradual	adjective	core	1503
gradually	gradually	徐々に	gradual	adverb	core	1504
graduate	graduate	卒業生	graduate	noun	core	1505
graduation	graduation	卒業	graduate	noun	core	1506
grain	grain	穀物	grain	other	core	1507
grant	grant	助成金	grant	adjective	core	1508
grasp	grasp	把握する	grasp	verb	core	1509
grateful	grateful	感謝している	grateful	adjective	core	1510
gratitude	gratitude	感謝の気持ち	gratitude	other	core	1511
grave	grave	墓	grave	other	core	1512
graveyard	graveyard	墓地	graveyard	other	core	1513
gravity	gravity	重力	grave	noun	core	1514
greed	greed	貪欲	greed	other	core	1515
greedy	greedy	貪欲な	greedy	adjective	core	1516
greet	greet	挨拶する	greet	verb	core	1517
greeting	greeting	挨拶	greeting	other	core	1518
grief	grief	悲しみ	grief	other	core	1519
grieve	grieve	悲しむ	grieve	verb	core	1520
grim	grim	厳しい	grim	other	core	1521
grind	grind	粉砕する	grind	verb	core	1522
grip	grip	グリップ	grip	other	core	1523
grocer	grocer	食料品店	grocer	other	core	1524
grocery	grocery	食料品	grocery	noun	core	1525
gross	gross	ひどい	gross	other	core	1526
guarantee	guarantee	保証	guarantee	other	core	1527
guard	guard	ガード	guard	other	core	1528
guardian	guardian	守護者	guardian	noun	core	1529
guilt	guilt	罪悪感	guilt	other	core	1530
guilty	guilty	有罪	guilt	noun	core	1531
habit	habit	習慣	habit	other	core	1532
habitat	habitat	生息地	habitat	other	core	1533
habitation	habitation	住居	habitat	noun	core	1534
habitual	habitual	習慣的な	habitual	adjective	core	1535
halt	halt	停止する	halt	verb	core	1536
handle	handle	ハンドル	handle	other	core	1537
harm	harm	害を与える	harm	verb	core	1538
harmful	harmful	有害な	harmful	adjective	core	1539
harsh	harsh	厳しい	harsh	other	core	1540
harvest	harvest	収穫	harvest	other	core	1541
haste	haste	急いで	haste	other	core	1542
hasten	hasten	急ぐ	hasten	verb	core	1543
hatch	hatch	ハッチ	hatch	other	core	1544
hate	hate	嫌い	hate	noun	core	1545
hatred	hatred	憎しみ	hatred	noun	core	1546
haven	haven	避難所	haven	verb	core	1547
hazard	hazard	危険	hazard	noun	core	1548
hazardous	hazardous	危険な	hazard	adjective	core	1549
headline	headline	見出し	headline	noun	core	1550
heal	heal	癒す	heal	adjective	core	1551
healer	healer	ヒーラー	heal	other	core	1552
heir	heir	相続人	heir	noun	core	1553
hemisphere	hemisphere	半球	hemisphere	other	core	1554
hence	hence	したがって	hence	noun	core	1555
herd	herd	群れ	herd	other	core	1556
hereditary	hereditary	世襲的な	hereditary	adjective	core	1557
heredity	heredity	遺伝	heredity	noun	core	1558
heritage	heritage	遺産	heritage	noun	core	1559
hesitant	hesitant	躊躇している	hesitant	adjective	core	1560
hesitate	hesitate	ためらう	hesitate	verb	core	1561
hesitation	hesitation	ためらい	hesitate	noun	core	1562
hide	hide	隠す	hide	verb	core	1563
hiding	hiding	隠れる	hiding	verb	core	1564
hierarchical	hierarchical	階層的な	hierarchical	adjective	core	1565
hierarchy	hierarchy	階層	hierarchy	other	core	1566
hinder	hinder	妨げる	hinder	verb	core	1567
hindrance	hindrance	邪魔	hindrance	noun	core	1568
hive	hive	ハイブ	hive	adjective	core	1569
hollow	hollow	中空	hollow	other	core	1570
holy	holy	神聖な	holy	adverb	core	1571
homogeneous	homogeneous	均質な	homogeneous	adjective	core	1572
honor	honor	名誉	honor	other	core	1573
honorable	honorable	名誉ある	honor	adjective	core	1574
horrible	horrible	恐ろしい	horrible	adjective	core	1575
horrify	horrify	怖がらせる	horrify	verb	core	1576
horror	horror	ホラー	horror	other	core	1577
hostage	hostage	人質	hostage	noun	core	1578
hostile	hostile	敵対的な	hostile	adjective	core	1579
hostility	hostility	敵意	hostile	noun	core	1580
human	human	人間	human	other	core	1581
humane	humane	人道的な	humane	adjective	core	1582
humanitarian	humanitarian	人道的	humanitarian	adjective	core	1583
humanity	humanity	人間性	human	noun	core	1584
humble	humble	謙虚な	humble	adjective	core	1585
humbly	humbly	謙虚に	humbly	adverb	core	1586
humid	humid	湿気の多い	humid	other	core	1587
humidity	humidity	湿度	humid	noun	core	1588
humiliate	humiliate	屈辱を与える	humiliate	verb	core	1589
humiliation	humiliation	屈辱	humiliate	noun	core	1590
humor	humor	ユーモア	humor	noun	core	1591
humorous	humorous	ユーモラスな	humor	adjective	core	1592
hybrid	hybrid	ハイブリッド	hybrid	noun	core	1593
hygiene	hygiene	衛生	hygiene	noun	core	1594
hygienic	hygienic	衛生的な	hygienic	adjective	core	1595
hypocrisy	hypocrisy	偽善	hypocrisy	noun	core	1596
hypocrite	hypocrite	偽善者	hypocrite	noun	core	1597
hypothesis	hypothesis	仮説	hypothesis	noun	core	1598
hypothetical	hypothetical	仮説的な	hypothetical	adjective	core	1599
ideal	ideal	理想的な	ideal	adjective	core	1600
identical	identical	同一の	identical	adjective	core	1601
identification	identification	識別	identification	noun	core	1602
identify	identify	特定する	identify	verb	core	1603
identity	identity	アイデンティティ	identity	noun	core	1604
ideological	ideological	イデオロギー的な	ideological	adjective	core	1605
ideology	ideology	イデオロギー	ideology	other	core	1606
idle	idle	アイドル状態	idle	other	core	1607
ignorance	ignorance	無知	ignore	noun	core	1608
ignorant	ignorant	無知な	ignore	adjective	core	1609
ignore	ignore	無視する	ignore	verb	core	1610
illegal	illegal	違法な	illegal	adjective	core	1611
illuminate	illuminate	照らす	illuminate	verb	core	1612
illumination	illumination	イルミネーション	illuminate	noun	core	1613
illusion	illusion	幻想	illusion	noun	core	1614
illusory	illusory	幻想的な	illusory	noun	core	1615
illustrate	illustrate	説明する	illustrate	verb	core	1616
illustration	illustration	イラスト	illustrate	noun	core	1617
imaginable	imaginable	想像できる	imagine	adjective	core	1618
imaginary	imaginary	想像上の	imagine	adjective	core	1619
imagination	imagination	想像力	imagine	noun	core	1620
imaginative	imaginative	想像力豊かな	imaginative	adjective	core	1621
imagine	imagine	想像してください	imagine	other	core	1622
imitate	imitate	真似する	imitate	verb	core	1623
imitation	imitation	模倣	imitate	noun	core	1624
immediate	immediate	即時	immediate	other	core	1625
immediately	immediately	すぐに	immediate	adverb	core	1626
immense	immense	計り知れない	immense	other	core	1627
immensely	immensely	非常に	immense	adverb	core	1628
immigrant	immigrant	移民	immigrant	adjective	core	1629
immigrate	immigrate	移民する	immigrate	verb	core	1630
immigration	immigration	移民	immigrate	noun	core	1631
imminence	imminence	差し迫った	imminence	noun	core	1632
imminent	imminent	差し迫った	imminent	adjective	core	1633
immune	immune	免疫力のある	immune	verb	core	1634
immunity	immunity	免疫力	immune	noun	core	1635
impair	impair	損なう	impair	verb	core	1636
impairment	impairment	障害	impair	noun	core	1637
impatient	impatient	せっかちな	impatient	adjective	core	1638
imperial	imperial	帝国の	imperial	adjective	core	1639
imperialism	imperialism	帝国主義	imperial	noun	core	1640
implement	implement	実装する	implement	verb	core	1641
implementation	implementation	実装	implementation	noun	core	1642
implication	implication	含意	implication	noun	core	1643
implicit	implicit	暗黙的	implicit	adjective	core	1644
imply	imply	暗示する	imply	adverb	core	1645
import	import	インポート	import	noun	core	1646
importation	importation	輸入	importation	noun	core	1647
indulgent	indulgent	贅沢な	indulge	adjective	core	1648
impose	impose	押し付ける	impose	verb	core	1649
industrial	industrial	工業用	industrial	adjective	core	1650
imposition	imposition	押しつけ	impose	noun	core	1651
industrialization	industrialization	工業化	industrial	noun	core	1652
impossible	impossible	不可能	impossible	adjective	core	1653
impress	impress	印象づける	impress	verb	core	1654
industrialize	industrialize	工業化する	industrial	verb	core	1655
impression	impression	印象	impress	noun	core	1656
industrious	industrious	勤勉な	industrious	adjective	core	1657
impressive	impressive	印象的な	impress	adjective	core	1658
improve	improve	改善する	improve	verb	core	1659
inevitability	inevitability	必然性	inevitability	noun	core	1660
improvement	improvement	改善	improve	noun	core	1661
inevitable	inevitable	避けられない	inevitable	adjective	core	1662
impulse	impulse	衝動	impulse	other	core	1663
inevitably	inevitably	必然的に	inevitably	adverb	core	1664
impulsive	impulsive	衝動的な	impulse	adjective	core	1665
infancy	infancy	幼児期	infancy	other	core	1666
incense	incense	お香	incense	other	core	1667
infant	infant	幼児	infant	adjective	core	1668
incentive	incentive	インセンティブ	incentive	adjective	core	1669
infect	infect	感染する	infect	verb	core	1670
incessant	incessant	絶え間ない	incessant	adjective	core	1671
infection	infection	感染症	infect	noun	core	1672
incident	incident	事件	incident	adjective	core	1673
infectious	infectious	感染性のある	infectious	adjective	core	1674
infer	infer	推測する	infer	verb	core	1675
incidentally	incidentally	ちなみに	incidentally	adverb	core	1676
inference	inference	推論	infer	noun	core	1677
inclination	inclination	傾き	inclination	noun	core	1678
inferior	inferior	劣った	inferior	other	core	1679
inclined	inclined	傾いた	inclined	other	core	1680
inferiority	inferiority	劣等感	inferior	noun	core	1681
include	include	含む	include	verb	core	1682
infinite	infinite	無限	infinite	other	core	1683
inclusion	inclusion	包含	include	noun	core	1684
infinity	infinity	無限大	infinite	noun	core	1685
inclusive	inclusive	包括的	inclusive	adjective	core	1686
inflict	inflict	負わせる	inflict	verb	core	1687
income	income	収入	income	noun	core	1688
infliction	infliction	被害	inflict	noun	core	1689
incorporate	incorporate	組み込む	incorporate	verb	core	1690
influence	influence	影響力	influence	noun	core	1691
incorporated	incorporated	法人化された	incorporated	verb	core	1692
influential	influential	影響力のある	influential	adjective	core	1693
increase	increase	増加する	increase	verb	core	1694
